run_label,mode,logged_at_raw,logged_at_utc,since_ny,sport,game_id,game,game_key,market,side,color,is_dark_green_high_underdog,espn_day,final_home,final_home_score,final_away,final_away_score,outcome
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.335868+00:00,2026-01-01T00:40:29.335868+00:00,2025-12-30,ncaab,33380240,North Texas @ Memphis,4f9f91c7ce2089bde6178763615ac90b,TOTAL,Under 135.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.992999+00:00,2026-01-01T00:44:41.992999+00:00,2025-12-30,ncaab,33380240,North Texas @ Memphis,4f9f91c7ce2089bde6178763615ac90b,TOTAL,Under 135.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.971921+00:00,2026-01-01T00:49:31.971921+00:00,2025-12-30,ncaab,33380240,North Texas @ Memphis,4f9f91c7ce2089bde6178763615ac90b,TOTAL,Under 135.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.662005+00:00,2026-01-01T00:52:49.662005+00:00,2025-12-30,ncaab,33380240,North Texas @ Memphis,4f9f91c7ce2089bde6178763615ac90b,TOTAL,Under 135.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.221578+00:00,2026-01-01T00:28:39.221578+00:00,2025-12-30,nhl,33378575,NSH Predators @ VGK Golden Knights,0a4705658e280744e3a9e00294fa6884,MONEYLINE,VGK Golden Knights,RED,False,20251231,Vegas Golden Knights,2,Nashville Predators,4,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.222701+00:00,2026-01-01T00:28:39.222701+00:00,2025-12-30,nhl,33378575,NSH Predators @ VGK Golden Knights,0a4705658e280744e3a9e00294fa6884,MONEYLINE,NSH Predators,LIGHT_GREEN,False,20251231,Vegas Golden Knights,2,Nashville Predators,4,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.047884+00:00,2026-01-01T00:38:23.047884+00:00,2025-12-30,nhl,33378575,NSH Predators @ VGK Golden Knights,0a4705658e280744e3a9e00294fa6884,MONEYLINE,VGK Golden Knights,RED,False,20251231,Vegas Golden Knights,2,Nashville Predators,4,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.048185+00:00,2026-01-01T00:38:23.048185+00:00,2025-12-30,nhl,33378575,NSH Predators @ VGK Golden Knights,0a4705658e280744e3a9e00294fa6884,MONEYLINE,NSH Predators,LIGHT_GREEN,False,20251231,Vegas Golden Knights,2,Nashville Predators,4,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.323656+00:00,2026-01-01T00:40:29.323656+00:00,2025-12-30,nhl,33378575,NSH Predators @ VGK Golden Knights,0a4705658e280744e3a9e00294fa6884,MONEYLINE,VGK Golden Knights,RED,False,20251231,Vegas Golden Knights,2,Nashville Predators,4,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.323946+00:00,2026-01-01T00:40:29.323946+00:00,2025-12-30,nhl,33378575,NSH Predators @ VGK Golden Knights,0a4705658e280744e3a9e00294fa6884,MONEYLINE,NSH Predators,LIGHT_GREEN,False,20251231,Vegas Golden Knights,2,Nashville Predators,4,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.979300+00:00,2026-01-01T00:44:41.979300+00:00,2025-12-30,nhl,33378575,NSH Predators @ VGK Golden Knights,0a4705658e280744e3a9e00294fa6884,MONEYLINE,VGK Golden Knights,RED,False,20251231,Vegas Golden Knights,2,Nashville Predators,4,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.979947+00:00,2026-01-01T00:44:41.979947+00:00,2025-12-30,nhl,33378575,NSH Predators @ VGK Golden Knights,0a4705658e280744e3a9e00294fa6884,MONEYLINE,NSH Predators,LIGHT_GREEN,False,20251231,Vegas Golden Knights,2,Nashville Predators,4,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.959674+00:00,2026-01-01T00:49:31.959674+00:00,2025-12-30,nhl,33378575,NSH Predators @ VGK Golden Knights,0a4705658e280744e3a9e00294fa6884,MONEYLINE,VGK Golden Knights,RED,False,20251231,Vegas Golden Knights,2,Nashville Predators,4,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.959970+00:00,2026-01-01T00:49:31.959970+00:00,2025-12-30,nhl,33378575,NSH Predators @ VGK Golden Knights,0a4705658e280744e3a9e00294fa6884,MONEYLINE,NSH Predators,LIGHT_GREEN,False,20251231,Vegas Golden Knights,2,Nashville Predators,4,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.649760+00:00,2026-01-01T00:52:49.649760+00:00,2025-12-30,nhl,33378575,NSH Predators @ VGK Golden Knights,0a4705658e280744e3a9e00294fa6884,MONEYLINE,VGK Golden Knights,RED,False,20251231,Vegas Golden Knights,2,Nashville Predators,4,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.650057+00:00,2026-01-01T00:52:49.650057+00:00,2025-12-30,nhl,33378575,NSH Predators @ VGK Golden Knights,0a4705658e280744e3a9e00294fa6884,MONEYLINE,NSH Predators,LIGHT_GREEN,False,20251231,Vegas Golden Knights,2,Nashville Predators,4,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.232783+00:00,2026-01-01T00:28:39.232783+00:00,2025-12-30,nba,33371015,NY Knicks @ SA Spurs,0727a614aa2f2a701d48246a1c97e131,TOTAL,Over 234.5,YELLOW,False,20251231,San Antonio Spurs,134,New York Knicks,132,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.058600+00:00,2026-01-01T00:38:23.058600+00:00,2025-12-30,nba,33371015,NY Knicks @ SA Spurs,0727a614aa2f2a701d48246a1c97e131,TOTAL,Over 234.5,YELLOW,False,20251231,San Antonio Spurs,134,New York Knicks,132,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.334395+00:00,2026-01-01T00:40:29.334395+00:00,2025-12-30,nba,33371015,NY Knicks @ SA Spurs,0727a614aa2f2a701d48246a1c97e131,TOTAL,Over 234.5,YELLOW,False,20251231,San Antonio Spurs,134,New York Knicks,132,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.991406+00:00,2026-01-01T00:44:41.991406+00:00,2025-12-30,nba,33371015,NY Knicks @ SA Spurs,0727a614aa2f2a701d48246a1c97e131,TOTAL,Over 234.5,YELLOW,False,20251231,San Antonio Spurs,134,New York Knicks,132,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.970432+00:00,2026-01-01T00:49:31.970432+00:00,2025-12-30,nba,33371015,NY Knicks @ SA Spurs,0727a614aa2f2a701d48246a1c97e131,TOTAL,Over 234.5,YELLOW,False,20251231,San Antonio Spurs,134,New York Knicks,132,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.660418+00:00,2026-01-01T00:52:49.660418+00:00,2025-12-30,nba,33371015,NY Knicks @ SA Spurs,0727a614aa2f2a701d48246a1c97e131,TOTAL,Over 234.5,YELLOW,False,20251231,San Antonio Spurs,134,New York Knicks,132,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.243529+00:00,2026-01-01T00:28:39.243529+00:00,2025-12-30,nhl,33378574,NY Rangers @ WAS Capitals,054db5dba19be62c599374f846e1a460,SPREAD,WAS Capitals -1.5,LIGHT_GREEN,False,20251231,Washington Capitals,6,New York Rangers,3,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.069614+00:00,2026-01-01T00:38:23.069614+00:00,2025-12-30,nhl,33378574,NY Rangers @ WAS Capitals,054db5dba19be62c599374f846e1a460,SPREAD,WAS Capitals -1.5,LIGHT_GREEN,False,20251231,Washington Capitals,6,New York Rangers,3,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.345127+00:00,2026-01-01T00:40:29.345127+00:00,2025-12-30,nhl,33378574,NY Rangers @ WAS Capitals,054db5dba19be62c599374f846e1a460,SPREAD,WAS Capitals -1.5,LIGHT_GREEN,False,20251231,Washington Capitals,6,New York Rangers,3,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:42.003451+00:00,2026-01-01T00:44:42.003451+00:00,2025-12-30,nhl,33378574,NY Rangers @ WAS Capitals,054db5dba19be62c599374f846e1a460,SPREAD,WAS Capitals -1.5,LIGHT_GREEN,False,20251231,Washington Capitals,6,New York Rangers,3,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.981444+00:00,2026-01-01T00:49:31.981444+00:00,2025-12-30,nhl,33378574,NY Rangers @ WAS Capitals,054db5dba19be62c599374f846e1a460,SPREAD,WAS Capitals -1.5,LIGHT_GREEN,False,20251231,Washington Capitals,6,New York Rangers,3,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.671326+00:00,2026-01-01T00:52:49.671326+00:00,2025-12-30,nhl,33378574,NY Rangers @ WAS Capitals,054db5dba19be62c599374f846e1a460,SPREAD,WAS Capitals -1.5,LIGHT_GREEN,False,20251231,Washington Capitals,6,New York Rangers,3,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.238889+00:00,2026-01-01T00:28:39.238889+00:00,2025-12-30,ncaab,33383538,Oral Roberts @ North Dakota,7e7e2227816d9ec306babf7f2a87f044,TOTAL,Under 149.5,YELLOW,False,20251230,North Carolina Tar Heels,79,Florida State Seminoles,66,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.064832+00:00,2026-01-01T00:38:23.064832+00:00,2025-12-30,ncaab,33383538,Oral Roberts @ North Dakota,7e7e2227816d9ec306babf7f2a87f044,TOTAL,Under 149.5,YELLOW,False,20251230,North Carolina Tar Heels,79,Florida State Seminoles,66,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.340419+00:00,2026-01-01T00:40:29.340419+00:00,2025-12-30,ncaab,33383538,Oral Roberts @ North Dakota,7e7e2227816d9ec306babf7f2a87f044,TOTAL,Under 149.5,YELLOW,False,20251230,North Carolina Tar Heels,79,Florida State Seminoles,66,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.998435+00:00,2026-01-01T00:44:41.998435+00:00,2025-12-30,ncaab,33383538,Oral Roberts @ North Dakota,7e7e2227816d9ec306babf7f2a87f044,TOTAL,Under 149.5,YELLOW,False,20251230,North Carolina Tar Heels,79,Florida State Seminoles,66,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.976519+00:00,2026-01-01T00:49:31.976519+00:00,2025-12-30,ncaab,33383538,Oral Roberts @ North Dakota,7e7e2227816d9ec306babf7f2a87f044,TOTAL,Under 149.5,YELLOW,False,20251230,North Carolina Tar Heels,79,Florida State Seminoles,66,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.666615+00:00,2026-01-01T00:52:49.666615+00:00,2025-12-30,ncaab,33383538,Oral Roberts @ North Dakota,7e7e2227816d9ec306babf7f2a87f044,TOTAL,Under 149.5,YELLOW,False,20251230,North Carolina Tar Heels,79,Florida State Seminoles,66,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.237826+00:00,2026-01-01T00:28:39.237826+00:00,2025-12-30,ncaaf,33273925,Oregon @ Texas Tech,02213de7843eeb88d10b43529a3dee93,TOTAL,Over 50.5,YELLOW,False,20251230,Texas Longhorns,41,Michigan Wolverines,27,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.063715+00:00,2026-01-01T00:38:23.063715+00:00,2025-12-30,ncaaf,33273925,Oregon @ Texas Tech,02213de7843eeb88d10b43529a3dee93,TOTAL,Over 50.5,YELLOW,False,20251230,Texas Longhorns,41,Michigan Wolverines,27,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.339356+00:00,2026-01-01T00:40:29.339356+00:00,2025-12-30,ncaaf,33273925,Oregon @ Texas Tech,02213de7843eeb88d10b43529a3dee93,TOTAL,Over 50.5,YELLOW,False,20251230,Texas Longhorns,41,Michigan Wolverines,27,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.997245+00:00,2026-01-01T00:44:41.997245+00:00,2025-12-30,ncaaf,33273925,Oregon @ Texas Tech,02213de7843eeb88d10b43529a3dee93,TOTAL,Over 50.5,YELLOW,False,20251230,Texas Longhorns,41,Michigan Wolverines,27,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.975453+00:00,2026-01-01T00:49:31.975453+00:00,2025-12-30,ncaaf,33273925,Oregon @ Texas Tech,02213de7843eeb88d10b43529a3dee93,TOTAL,Over 50.5,YELLOW,False,20251230,Texas Longhorns,41,Michigan Wolverines,27,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.665543+00:00,2026-01-01T00:52:49.665543+00:00,2025-12-30,ncaaf,33273925,Oregon @ Texas Tech,02213de7843eeb88d10b43529a3dee93,TOTAL,Over 50.5,YELLOW,False,20251230,Texas Longhorns,41,Michigan Wolverines,27,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.250267+00:00,2026-01-01T00:28:39.250267+00:00,2025-12-30,nhl,33378584,PHI Flyers @ CGY Flames,dec60bd942ee61060a44fa30a8f58e04,SPREAD,PHI Flyers +1.5,RED,False,20251230,Vancouver Canucks,3,Philadelphia Flyers,6,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.076408+00:00,2026-01-01T00:38:23.076408+00:00,2025-12-30,nhl,33378584,PHI Flyers @ CGY Flames,dec60bd942ee61060a44fa30a8f58e04,SPREAD,PHI Flyers +1.5,RED,False,20251230,Vancouver Canucks,3,Philadelphia Flyers,6,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.351833+00:00,2026-01-01T00:40:29.351833+00:00,2025-12-30,nhl,33378584,PHI Flyers @ CGY Flames,dec60bd942ee61060a44fa30a8f58e04,SPREAD,PHI Flyers +1.5,RED,False,20251230,Vancouver Canucks,3,Philadelphia Flyers,6,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:42.010824+00:00,2026-01-01T00:44:42.010824+00:00,2025-12-30,nhl,33378584,PHI Flyers @ CGY Flames,dec60bd942ee61060a44fa30a8f58e04,SPREAD,PHI Flyers +1.5,RED,False,20251230,Vancouver Canucks,3,Philadelphia Flyers,6,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.988174+00:00,2026-01-01T00:49:31.988174+00:00,2025-12-30,nhl,33378584,PHI Flyers @ CGY Flames,dec60bd942ee61060a44fa30a8f58e04,SPREAD,PHI Flyers +1.5,RED,False,20251230,Vancouver Canucks,3,Philadelphia Flyers,6,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.678264+00:00,2026-01-01T00:52:49.678264+00:00,2025-12-30,nhl,33378584,PHI Flyers @ CGY Flames,dec60bd942ee61060a44fa30a8f58e04,SPREAD,PHI Flyers +1.5,RED,False,20251230,Vancouver Canucks,3,Philadelphia Flyers,6,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.228719+00:00,2026-01-01T00:28:39.228719+00:00,2025-12-30,nba,33371016,POR Trail Blazers @ OKC Thunder,e2b1b003564ed5e4cc62b11687e40da7,MONEYLINE,OKC Thunder,YELLOW,False,20251231,Oklahoma City Thunder,124,Portland Trail Blazers,95,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.238268+00:00,2026-01-01T00:28:39.238268+00:00,2025-12-30,nba,33371016,POR Trail Blazers @ OKC Thunder,e2b1b003564ed5e4cc62b11687e40da7,TOTAL,Over 232.5,RED,False,20251231,Oklahoma City Thunder,124,Portland Trail Blazers,95,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.054529+00:00,2026-01-01T00:38:23.054529+00:00,2025-12-30,nba,33371016,POR Trail Blazers @ OKC Thunder,e2b1b003564ed5e4cc62b11687e40da7,MONEYLINE,OKC Thunder,YELLOW,False,20251231,Oklahoma City Thunder,124,Portland Trail Blazers,95,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.064173+00:00,2026-01-01T00:38:23.064173+00:00,2025-12-30,nba,33371016,POR Trail Blazers @ OKC Thunder,e2b1b003564ed5e4cc62b11687e40da7,TOTAL,Over 232.5,RED,False,20251231,Oklahoma City Thunder,124,Portland Trail Blazers,95,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.330141+00:00,2026-01-01T00:40:29.330141+00:00,2025-12-30,nba,33371016,POR Trail Blazers @ OKC Thunder,e2b1b003564ed5e4cc62b11687e40da7,MONEYLINE,OKC Thunder,YELLOW,False,20251231,Oklahoma City Thunder,124,Portland Trail Blazers,95,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.339792+00:00,2026-01-01T00:40:29.339792+00:00,2025-12-30,nba,33371016,POR Trail Blazers @ OKC Thunder,e2b1b003564ed5e4cc62b11687e40da7,TOTAL,Over 232.5,RED,False,20251231,Oklahoma City Thunder,124,Portland Trail Blazers,95,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.987099+00:00,2026-01-01T00:44:41.987099+00:00,2025-12-30,nba,33371016,POR Trail Blazers @ OKC Thunder,e2b1b003564ed5e4cc62b11687e40da7,MONEYLINE,OKC Thunder,YELLOW,False,20251231,Oklahoma City Thunder,124,Portland Trail Blazers,95,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.997722+00:00,2026-01-01T00:44:41.997722+00:00,2025-12-30,nba,33371016,POR Trail Blazers @ OKC Thunder,e2b1b003564ed5e4cc62b11687e40da7,TOTAL,Over 232.5,RED,False,20251231,Oklahoma City Thunder,124,Portland Trail Blazers,95,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.966351+00:00,2026-01-01T00:49:31.966351+00:00,2025-12-30,nba,33371016,POR Trail Blazers @ OKC Thunder,e2b1b003564ed5e4cc62b11687e40da7,MONEYLINE,OKC Thunder,YELLOW,False,20251231,Oklahoma City Thunder,124,Portland Trail Blazers,95,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.975892+00:00,2026-01-01T00:49:31.975892+00:00,2025-12-30,nba,33371016,POR Trail Blazers @ OKC Thunder,e2b1b003564ed5e4cc62b11687e40da7,TOTAL,Over 232.5,RED,False,20251231,Oklahoma City Thunder,124,Portland Trail Blazers,95,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.656220+00:00,2026-01-01T00:52:49.656220+00:00,2025-12-30,nba,33371016,POR Trail Blazers @ OKC Thunder,e2b1b003564ed5e4cc62b11687e40da7,MONEYLINE,OKC Thunder,YELLOW,False,20251231,Oklahoma City Thunder,124,Portland Trail Blazers,95,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.665987+00:00,2026-01-01T00:52:49.665987+00:00,2025-12-30,nba,33371016,POR Trail Blazers @ OKC Thunder,e2b1b003564ed5e4cc62b11687e40da7,TOTAL,Over 232.5,RED,False,20251231,Oklahoma City Thunder,124,Portland Trail Blazers,95,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.248363+00:00,2026-01-01T00:28:39.248363+00:00,2025-12-30,ncaab,33383537,Samford @ VMI,71cf3c421bdc14b25c649ef29b79ee49,SPREAD,VMI +4.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,UNRESOLVED_TEAM
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.074439+00:00,2026-01-01T00:38:23.074439+00:00,2025-12-30,ncaab,33383537,Samford @ VMI,71cf3c421bdc14b25c649ef29b79ee49,SPREAD,VMI +4.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,UNRESOLVED_TEAM
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.349891+00:00,2026-01-01T00:40:29.349891+00:00,2025-12-30,ncaab,33383537,Samford @ VMI,71cf3c421bdc14b25c649ef29b79ee49,SPREAD,VMI +4.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,UNRESOLVED_TEAM
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:42.008737+00:00,2026-01-01T00:44:42.008737+00:00,2025-12-30,ncaab,33383537,Samford @ VMI,71cf3c421bdc14b25c649ef29b79ee49,SPREAD,VMI +4.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,UNRESOLVED_TEAM
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.986301+00:00,2026-01-01T00:49:31.986301+00:00,2025-12-30,ncaab,33383537,Samford @ VMI,71cf3c421bdc14b25c649ef29b79ee49,SPREAD,VMI +4.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,UNRESOLVED_TEAM
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.676355+00:00,2026-01-01T00:52:49.676355+00:00,2025-12-30,ncaab,33383537,Samford @ VMI,71cf3c421bdc14b25c649ef29b79ee49,SPREAD,VMI +4.5,LIGHT_GREEN,False,20251230,San Diego Toreros,93,Gonzaga Bulldogs,99,UNRESOLVED_TEAM
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.231908+00:00,2026-01-01T00:28:39.231908+00:00,2025-12-30,ncaab,33380224,South Alabama @ Louisiana,535cf3d27e59b4712c9e96c2a4eb46c8,TOTAL,Under 125.5,DARK_GREEN,False,20251230,Tennessee Volunteers,105,South Carolina State Bulldogs,54,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.057768+00:00,2026-01-01T00:38:23.057768+00:00,2025-12-30,ncaab,33380224,South Alabama @ Louisiana,535cf3d27e59b4712c9e96c2a4eb46c8,TOTAL,Under 125.5,DARK_GREEN,False,20251230,Tennessee Volunteers,105,South Carolina State Bulldogs,54,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.333565+00:00,2026-01-01T00:40:29.333565+00:00,2025-12-30,ncaab,33380224,South Alabama @ Louisiana,535cf3d27e59b4712c9e96c2a4eb46c8,TOTAL,Under 125.5,DARK_GREEN,False,20251230,Tennessee Volunteers,105,South Carolina State Bulldogs,54,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:41.990519+00:00,2026-01-01T00:44:41.990519+00:00,2025-12-30,ncaab,33380224,South Alabama @ Louisiana,535cf3d27e59b4712c9e96c2a4eb46c8,TOTAL,Under 125.5,DARK_GREEN,False,20251230,Tennessee Volunteers,105,South Carolina State Bulldogs,54,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:49:31.969599+00:00,2026-01-01T00:49:31.969599+00:00,2025-12-30,ncaab,33380224,South Alabama @ Louisiana,535cf3d27e59b4712c9e96c2a4eb46c8,TOTAL,Under 125.5,DARK_GREEN,False,20251230,Tennessee Volunteers,105,South Carolina State Bulldogs,54,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:52:49.659540+00:00,2026-01-01T00:52:49.659540+00:00,2025-12-30,ncaab,33380224,South Alabama @ Louisiana,535cf3d27e59b4712c9e96c2a4eb46c8,TOTAL,Under 125.5,DARK_GREEN,False,20251230,Tennessee Volunteers,105,South Carolina State Bulldogs,54,LOSS
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:28:39.241380+00:00,2026-01-01T00:28:39.241380+00:00,2025-12-30,nhl,33378583,STL Blues @ COL Avalanche,d6a4f7cfd4ba6b12672b47e2d8891198,TOTAL,Over 6.5,LIGHT_GREEN,False,20251231,Colorado Avalanche,6,St. Louis Blues,1,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:38:23.067418+00:00,2026-01-01T00:38:23.067418+00:00,2025-12-30,nhl,33378583,STL Blues @ COL Avalanche,d6a4f7cfd4ba6b12672b47e2d8891198,TOTAL,Over 6.5,LIGHT_GREEN,False,20251231,Colorado Avalanche,6,St. Louis Blues,1,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:40:29.342915+00:00,2026-01-01T00:40:29.342915+00:00,2025-12-30,nhl,33378583,STL Blues @ COL Avalanche,d6a4f7cfd4ba6b12672b47e2d8891198,TOTAL,Over 6.5,LIGHT_GREEN,False,20251231,Colorado Avalanche,6,St. Louis Blues,1,WIN
HISTORICAL_BACKFILL_BASELINE,HISTORICAL_BACKFILL,2026-01-01 00:44:42.001119+00:00,2026-01-01T00:44:42.001119+00:00,2025-12-30,nhl,33378583,STL Blues @ COL Avalanche,d6a4f7cfd4ba6b12672b47e2d8891198,TOTAL,Over 6.5,LIGHT_GREEN,False,20251231,Colorado Avalanche,6,St. Louis Blues,1,WIN
